Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8582,disagree,0.08514226,0.479343753485,0.2123290885,0.22318492085
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8583,unrelated,0.12087835,0.28569598859999995,0.0787571185,0.514668525
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8584,agree,0.49987266,0.45728674799999997,0.0383160643,0.004524534725
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8585,agree,0.3612532,0.236585243,0.18212590050000002,0.220035642
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8586,unrelated,0.008850339550000001,0.11511231775,0.015431319135,0.860606
exercising is counterproductive because it expends more quickly the finite amount of energy a human has.,8587,disagree,0.1895619585,0.48383472,0.2091521505,0.1174512
"a dangerous new drug known as ""gray death"" can kill through the air and skin contact.",8588,agree,0.52635041,0.0098495494,0.442523955,0.02127611769
"a dangerous new drug known as ""gray death"" can kill through the air and skin contact.",8589,discuss,0.31759584,0.032172598,0.640825175,0.009406339250000001
"a dangerous new drug known as ""gray death"" can kill through the air and skin contact.",8590,agree,0.7962076499999999,0.025949631749999997,0.17567348800000002,0.00216922632
"""adorable drug kingpin"" sarah furay avoided charges due to her father's connection to the dea.",8591,unrelated,0.226586559905,0.028165426043950004,0.031860902537999995,0.713387085
"""adorable drug kingpin"" sarah furay avoided charges due to her father's connection to the dea.",8592,agree,0.420372175,0.038037341,0.147311201,0.39427926680150005
a russian man claiming to be vladimir putin's lover was found dead in switzerland,8593,unrelated,0.07685181850350001,0.27848127926022,0.021965864571349997,0.622701015
country star willie nelson has died.,8594,agree,0.63152873,0.065667563,0.2261998855,0.0766037826065
country star willie nelson has died.,8595,discuss,0.296417355,0.287532255,0.33694002199999995,0.07911032999999999
"banana boat brand sunscreen is causing severe burns, particularly on toddlers and young children.",8596,unrelated,0.0299970347905,0.03239005937705,0.00085884864,0.936754045
"banana boat brand sunscreen is causing severe burns, particularly on toddlers and young children.",8597,unrelated,0.055285755106499995,0.0713536727103,0.011237781605,0.862122775
"banana boat brand sunscreen is causing severe burns, particularly on toddlers and young children.",8598,discuss,0.270858133,0.03476405195,0.474430031,0.21994778916500005
"banana boat brand sunscreen is causing severe burns, particularly on toddlers and young children.",8599,agree,0.48178588,0.0187586555,0.3866437275,0.112811699
"banana boat brand sunscreen is causing severe burns, particularly on toddlers and young children.",8600,agree,0.5354501199999999,0.02456922875,0.277291883,0.1626887484
"a video documents the existence of a never-ending ""escherian stairwell.""",8601,unrelated,0.03868546135,0.24497470603250002,0.020320964450000003,0.6960189000000001
"a video documents the existence of a never-ending ""escherian stairwell.""",8602,unrelated,0.15977385465,0.14559503816299998,0.0781877071,0.6164433899999999
"a video documents the existence of a never-ending ""escherian stairwell.""",8603,discuss,0.241326642,0.04561509965,0.4771694475000001,0.235888788732
"a video documents the existence of a never-ending ""escherian stairwell.""",8604,unrelated,0.12459571933,0.025566383252765,0.0191566397,0.83068125
"a ""leaked"" photograph depicts president obama in handcuffs, facing charges of wiretapping president trump.",8605,unrelated,0.012593752350000001,0.388370114485,0.188894676,0.410141475
the supreme court ruled 5-3 that schools may not teach sharia law to students.,8606,unrelated,0.11817458,0.00356296097,0.399041075,0.479221385
the supreme court ruled 5-3 that schools may not teach sharia law to students.,8607,unrelated,0.065565761,0.02136845413,0.442576355,0.4704894325
the supreme court ruled 5-3 that schools may not teach sharia law to students.,8608,discuss,0.18009251999999998,0.01429524875,0.707677265,0.0979349506
world superbike star nicky hayden passed away on 19 may 2017.,8609,agree,0.300862253,0.210798894,0.242244862,0.246094021405
world superbike star nicky hayden passed away on 19 may 2017.,8610,unrelated,0.2272750116675,0.0014594841,0.2721700320916,0.49909546524
world superbike star nicky hayden passed away on 19 may 2017.,8611,agree,0.3790515849999999,0.13153559474999998,0.260447165,0.22896564731999997
"a 1973 column by humorist art buchwald, which provided canned responses for people supporting nixon as the watergate scandal grew, is authentic.",8612,unrelated,0.20950817149999998,0.036714586949999996,0.13684806500000002,0.6169291699999999
former fbi director james comey covered up seth rich's purported links to wikileaks in order to protect hillary clinton and the dnc.,8613,discuss,0.26099532000000003,0.109324405,0.4473556165,0.182324663065
former fbi director james comey covered up seth rich's purported links to wikileaks in order to protect hillary clinton and the dnc.,8614,discuss,0.30373521000000003,0.0462222697,0.340971161,0.3090713735
former fbi director james comey covered up seth rich's purported links to wikileaks in order to protect hillary clinton and the dnc.,8615,agree,0.61440025,0.12837196175,0.22193047150000006,0.0352972959
"'time' ran a cover story titled ""how to survive the coming ice age"" in 1977.",8616,unrelated,0.2560345673,0.08255649323700001,0.02642639056,0.63498257
"'time' ran a cover story titled ""how to survive the coming ice age"" in 1977.",8617,discuss,0.38363184,0.09553357055,0.44169663,0.0791379979725
"'time' ran a cover story titled ""how to survive the coming ice age"" in 1977.",8618,unrelated,0.293438138,0.0597517612,0.254853227,0.3919568844
"'time' ran a cover story titled ""how to survive the coming ice age"" in 1977.",8619,discuss,0.349090185,0.11476421199999999,0.41379942200000003,0.1223461836
"'time' ran a cover story titled ""how to survive the coming ice age"" in 1977.",8620,discuss,0.44198350799999997,0.10532924699999999,0.44773894350000004,0.0049482988000000006
former cia director john brennan is a muslim who converted to islam while stationed in saudi arabia.,8621,discuss,0.1423380963,0.069643125,0.5592058000000001,0.22881294965
former cia director john brennan is a muslim who converted to islam while stationed in saudi arabia.,8622,agree,0.55303079,0.07292243799999999,0.08938470500000001,0.28466204065
televangelist pat robertson said gay people should wear specific colors so they can be easily identified by straight people.,8623,agree,0.50864369,0.054801344,0.3373714925,0.09918345
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8624,unrelated,0.00691963275,0.0042749358,0.026703728,0.96210165
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8625,unrelated,0.01282626975,0.005738878388,0.0322692885,0.94916555
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8626,unrelated,0.03451841975,0.007154840699999998,0.477171625,0.48115510899999997
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8627,unrelated,0.09198248845000001,0.028779425700500006,0.26441206968000003,0.6148260400000001
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8628,unrelated,0.208749105,0.013729151,0.3382196,0.4393021196499999
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8629,unrelated,0.0164835641,0.005266107775,0.07150191249999999,0.90674845
"popular cereals (including lucky charms and cheerios) contain ""paint thinner"" and pose a danger to children.",8630,unrelated,0.06711840869999999,0.0346725974875,0.368416352,0.52979264
"the parents of murdered dnc staffer seth rich thanked ""the internet"" for spreading a debunked claim he had leaked thousands of e-mails to wikileaks.",8631,discuss,0.23522017399999998,0.038159381,0.49862457,0.22799595600000003
"the parents of murdered dnc staffer seth rich thanked ""the internet"" for spreading a debunked claim he had leaked thousands of e-mails to wikileaks.",8632,discuss,0.112602992,0.26317559051999995,0.472757258,0.151464139665
"the parents of murdered dnc staffer seth rich thanked ""the internet"" for spreading a debunked claim he had leaked thousands of e-mails to wikileaks.",8633,discuss,0.09344593,0.38722625927,0.4844363865,0.034891385649999995
"the parents of murdered dnc staffer seth rich thanked ""the internet"" for spreading a debunked claim he had leaked thousands of e-mails to wikileaks.",8634,unrelated,0.16377229873500002,0.028674033095,0.011724104950000001,0.79582953
"the parents of murdered dnc staffer seth rich thanked ""the internet"" for spreading a debunked claim he had leaked thousands of e-mails to wikileaks.",8635,agree,0.519843635,0.0291832648,0.3986688185,0.052304272407
the restaurant review website zomato suffered an attack that compromised 17 million users' data,8636,discuss,0.15181484399999998,0.0718122266,0.66143426,0.1149386574
the restaurant review website zomato suffered an attack that compromised 17 million users' data,8637,discuss,0.219712218,0.046071648150000005,0.596747975,0.13746818684999998
"president trump praised kfc founder colonel sanders, who wasn't born until 1890, for his service during the civil war.",8638,unrelated,0.00104058405,0.085866617675,0.00018463924,0.912908195
"president trump praised kfc founder colonel sanders, who wasn't born until 1890, for his service during the civil war.",8639,unrelated,0.447622009,0.0116008268,0.057678503858,0.48309872384999997
a photograph shows president trump and saudi leaders touching a glowing orb.,8640,unrelated,0.0335762012406,0.02013084199545,0.0003257753035,0.945967215
ancestry.com can retain the rights to your genetic information if you sign up for their dna testing.,8641,unrelated,0.277791645,0.052657014,0.3304238325,0.33912754328
ancestry.com can retain the rights to your genetic information if you sign up for their dna testing.,8642,agree,0.5325936250000001,0.077810077,0.30836847149999996,0.08122781522599999
ancestry.com can retain the rights to your genetic information if you sign up for their dna testing.,8643,agree,0.594791225,0.0869905875,0.298535162,0.019683037985
